ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_3LgR6SRFCEGexyl,juniata,3,2,2,2,4,2,2,1,1,1,2,2,2,53,32,28,61,39,29,73,36,21,19,29
R_yP9ZidBGyFTJmY9,juniata,1,6,6,3,3,1,2,1,1,1,6,6,0,71,43,31,68,31,30,75,23,21,19,27
R_20Sf4hHo03fvbk2,juniata,1,3,3,1,2,2,2,1,2,1,3,3,6,67,34,29,52,41,36,78,38,19,19,32
R_3F4cVzBBuNi1GcT,juniata,1,1,1,3,4,2,2,1,5,1,1,1,2,62,36,28,64,37,26,64,26,21,19,31
R_23WF6zhk31YKoPF,juniata,1,2,3,2,4,2,8,1,1,1,2,3,2,69,37,30,37,36,37,56,39,21,19,33
R_1eUFa1WXhNDBVJK,juniata,3,2,2,2,1,1,2,3,1,1,2,2,0,53,29,30,64,42,18,57,27,21,19,36
R_2Cf93GL3dDgqh7k,juniata,1,1,3,2,4,1,2,3,2,1,1,3,3,49,43,21,63,29,39,58,34,20,19,27
R_3oHmLvr1ktF4iTU,juniata,1,3,3,1,3,2,2,4,1,1,3,3,1,67,39,26,54,27,29,67,24,20,19,30
R_27U0uZnuF8n1jxU,juniata,2,2,4,1,2,2,2,4,2,1,2,4,1,67,32,30,72,33,30,73,37,20,19,30
R_2rT4rlj4YEPlom3,juniata,1,2,2,2,3,2,2,5,3,1,2,2,4,53,42,32,34,33,29,41,31,19,19,33
R_5u9nqQ4StGwBeGl,juniata,2,2,1,1,1,1,1,1,1,1,2,1,0,51,37,28,46,39,26,46,22,21,20,32
R_1QhC4vSkgvauPnG,juniata,1,1,1,1,3,3,2,1,1,1,1,1,7,58,43,32,51,40,37,65,50,22,20,34
R_agSbDvJ3FecSrZf,juniata,2,4,5,2,3,2,2,1,1,1,4,5,8,56,34,28,48,35,29,51,27,19,20,35
R_z07k9TQvgpqxnJn,juniata,1,6,6,5,3,1,2,1,7,1,6,6,1,68,32,28,54,40,26,63,44,20,20,34
R_2TR9WCCQdvL4OS1,juniata,1,4,5,4,4,2,5,1,7,1,4,5,1,70,48,27,58,37,29,76,35,20,20,36
R_4HfZsfqEWH6H4pb,juniata,1,2,1,5,4,1,2,3,8,1,2,1,4,73,32,32,71,40,30,75,39,23,20,34
R_eqECUvsketOflHL,juniata,1,2,3,4,2,2,2,1,1,1,2,3,2,64,33,26,36,40,19,54,16,19,21,39
R_6R7pV8JQ8QFgiit,juniata,3,2,2,2,3,1,2,1,6,1,2,2,0,62,33,30,37,35,32,68,11,21,21,31
R_2UbdD7hwbugCAZg,juniata,1,6,6,4,4,2,2,1,4,1,6,6,7,76,44,27,55,32,40,74,41,20,21,35
R_0PWnpufIzF3YIzT,juniata,2,2,2,3,3,2,2,1,1,1,2,2,4,61,35,30,64,41,38,75,45,21,21,34
R_12mbwWnjAW2oAZr,juniata,2,4,6,5,4,2,2,1,4,1,4,6,2,71,32,31,49,42,32,71,36,23,21,34
R_2osbNCr7gUpEPIN,juniata,1,2,2,3,2,2,3,3,2,1,2,2,0,58,36,29,54,39,35,67,40,19,21,29
R_1Izwi4NxtTBTEyB,juniata,3,2,2,5,4,2,2,1,7,1,2,2,10,68,31,32,39,41,29,78,36,17,22,44
R_0pRBGCJnrZVUpM1,juniata,2,2,2,3,3,1,2,1,6,1,2,2,5,54,35,25,43,33,31,40,17,22,22,32
R_2WZOaEwvui3ownX,juniata,2,2,1,2,1,2,2,1,5,1,2,1,3,56,32,31,60,29,26,54,38,20,22,34
R_3CO89oPu4ojk1r0,juniata,1,2,3,2,3,3,2,1,2,1,2,3,2,60,35,28,36,36,30,72,30,21,23,33
R_0fhBPYN8EIDum8J,juniata,1,4,4,2,5,2,2,1,7,1,4,4,2,45,39,31,71,33,35,75,32,21,23,38
R_CkRfZD0vy0bDL8J,juniata,1,1,3,2,3,2,2,1,1,1,1,3,4,59,33,26,46,36,25,59,44,19,23,32
R_oYN97s3lldFB0bv,juniata,2,2,2,2,3,1,2,1,7,1,2,2,5,49,37,29,47,35,29,71,38,22,23,34
R_2PAuiqxwYof9VcG,juniata,1,4,3,4,4,2,2,1,3,1,4,3,5,72,33,31,45,38,27,72,45,18,23,41
R_BXmHFoFlFcgJQ6R,juniata,1,5,6,4,4,1,2,1,7,1,5,6,4,64,37,32,45,35,39,57,33,19,23,37
R_2D2oAbEON46HMFE,juniata,1,3,3,3,3,2,2,1,1,1,3,3,3,57,37,27,50,39,28,44,11,20,23,33
R_25G94qfUbXZWLw4,juniata,2,4,5,5,5,1,2,1,3,1,4,5,1,68,39,28,68,38,34,78,22,22,23,30
R_32R4H1QDwJ6gLbx,juniata,1,1,2,1,1,2,2,4,8,1,1,2,5,57,38,30,52,38,27,64,29,22,23,33
R_2Qfz9yD7B4UdoAK,juniata,1,4,3,4,3,2,2,4,1,1,4,3,4,68,32,28,51,41,28,78,43,17,23,37
R_6PbR34Zsy6J2XNH,juniata,2,1,3,2,3,2,2,1,5,1,1,3,4,64,34,27,57,37,31,69,37,19,24,34
R_3qWm4tRRmgrOBgm,juniata,1,1,1,1,1,2,2,1,8,1,1,1,2,54,33,32,21,38,27,27,47,21,24,35
R_10Iu1euwQG7u8Sd,juniata,1,2,3,3,5,3,2,1,4,1,2,3,3,58,46,27,46,43,30,73,30,22,24,32
R_10qO2qYgU3X0g49,juniata,2,4,3,1,1,2,2,1,7,1,4,3,1,62,33,32,47,43,34,78,34,20,24,26
R_3fJ2QTSknkRRMCx,juniata,2,4,5,4,5,2,2,1,6,1,4,5,8,60,37,27,38,40,33,64,41,19,24,38
R_2QzE8CsbnsyinG4,juniata,3,1,1,2,2,2,2,1,1,1,1,1,2,62,36,32,53,27,30,84,26,19,24,31
R_1H6l3BKP7B5Id1f,juniata,1,2,2,1,3,2,2,1,1,1,2,2,1,60,49,31,39,35,24,73,32,20,24,32
R_yrwZmYEtRe4NycF,juniata,1,2,2,1,1,2,2,1,1,1,2,2,3,58,38,24,46,37,30,52,33,22,24,32
R_4OuEP98r73xyFkp,juniata,2,2,1,4,3,3,5,1,1,1,2,1,3,56,41,31,41,35,34,71,37,20,24,37
R_31NooFxZGqG8TqE,juniata,1,5,6,2,3,2,5,1,6,1,5,6,5,72,46,30,48,34,27,84,29,20,24,33
R_2aLiHR06Twt7hsB,juniata,1,2,2,2,4,2,8,1,2,1,2,2,6,49,35,28,53,35,24,76,29,17,24,36
R_1H16CiKr35QhDiR,juniata,2,4,2,4,4,2,2,3,4,1,4,2,7,62,33,27,52,39,29,77,43,22,24,36
R_1C8xsbJ9NbVPoyh,juniata,1,4,3,4,3,2,2,4,1,1,4,3,4,71,37,32,45,46,21,50,37,21,24,33
R_3m8DqYV8BrLKxoE,juniata,1,1,3,3,2,2,1,1,1,1,1,3,1,60,34,25,54,42,20,38,33,20,25,36
R_2c5U0m8sjJ5Mknq,juniata,2,2,3,2,2,3,1,1,3,1,2,3,1,54,39,28,42,35,26,71,42,20,25,34
R_2D5fqGtnrVELn4K,juniata,2,4,5,4,4,2,2,1,7,1,4,5,6,59,43,24,58,31,27,62,34,19,25,29
R_1QFmG2IFmRBMBC9,juniata,2,4,6,3,2,2,2,1,4,1,4,6,4,78,36,28,40,39,32,65,37,21,25,37
R_1LNZUEuJSz049nh,juniata,1,5,3,3,4,2,2,2,1,1,5,3,5,53,28,32,58,34,29,61,29,18,25,32
R_pyKi5ZvQiCWqx57,juniata,1,3,2,1,3,3,2,2,6,1,3,2,7,45,41,27,61,29,26,30,35,22,25,33
R_3ReesXNgtFTosyC,juniata,2,1,3,2,1,3,1,1,1,1,1,3,4,53,33,26,39,33,19,58,43,17,26,36
R_1DXYVEVPhR5tF2j,juniata,1,5,4,4,5,2,2,1,1,1,5,4,5,74,36,31,28,47,35,72,48,24,26,34
R_tKRN7CtFIQqY8qB,juniata,1,6,6,4,4,1,2,1,6,1,6,6,4,80,36,31,49,39,37,44,33,19,26,37
R_WcA58ouQdChPVTz,juniata,1,4,3,4,4,2,2,1,1,1,4,3,5,40,38,29,29,39,27,80,37,24,26,34
R_2SqQ8vMzojQ51cr,juniata,2,1,2,1,2,3,1,1,1,1,1,2,5,52,36,24,36,37,27,66,40,20,27,33
R_QgqGpY0fTPpJmsF,juniata,1,2,2,2,4,2,2,1,5,1,2,2,5,62,38,30,24,34,30,75,49,20,27,46
R_1jDNyyKhf8ncDM9,juniata,1,4,4,3,3,2,2,1,1,1,4,4,0,72,40,32,51,35,29,73,29,21,27,29
R_3r3kJgOeWF433jz,juniata,1,3,3,3,3,2,5,1,2,1,3,3,5,58,42,28,65,38,31,79,37,22,27,36
R_cXS9bgg9JShEbPv,juniata,1,1,1,1,1,2,5,1,3,1,1,1,5,18,19,30,52,38,32,64,46,20,27,36
R_27W1MLByJiUKde2,juniata,1,2,2,2,4,2,5,4,1,1,2,2,5,50,44,25,51,36,30,49,23,18,27,28
R_25ucqhLpKsB4JL5,juniata,1,2,3,5,1,1,5,1,2,1,2,3,1,69,34,27,45,30,28,51,19,20,28,33
R_30c7SKPp2Y7ew1l,juniata,3,3,4,4,2,2,2,1,8,1,3,4,1,55,26,27,31,40,24,63,36,20,30,34
R_2XgGvGezEvYWA2v,juniata,2,1,3,1,2,1,1,1,1,1,1,3,4,53,31,29,45,38,38,76,22,17,31,38
R_esacBdA1oHSnedH,juniata,1,2,1,1,1,2,2,1,4,1,2,1,2,55,29,27,44,39,29,38,33,19,31,34
R_Zr6Xylj6BTWq5xf,juniata,2,1,2,2,2,2,2,1,5,1,1,2,8,65,35,32,47,35,29,59,32,19,31,37
R_1es3002vvYiH33q,juniata,2,2,2,4,4,2,5,1,3,1,2,2,6,68,35,28,45,39,31,74,31,23,31,33
R_2RWiZ7SHSn2e6wY,juniata,1,1,1,3,3,2,8,1,2,1,1,1,3,61,32,32,68,42,29,63,37,20,31,38
R_2V4nqc7ym0nh4eV,juniata,2,1,1,5,1,1,1,4,2,1,1,1,2,46,40,32,23,35,26,31,30,19,31,31
R_57MeguqmliyKUnL,juniata,2,2,3,3,1,3,2,1,5,1,2,3,1,52,34,30,26,36,28,34,27,20,32,36
R_2Xbz087MqZ5uT3T,juniata,2,2,4,4,2,2,2,2,1,1,2,4,2,39,39,28,53,39,18,17,26,19,32,31
R_3lRZk7pet2TPYOS,juniata,1,1,1,1,3,1,2,1,4,1,1,1,1,67,43,32,75,48,38,41,23,20,37,31
R_beDNIQWGcMxHbPT,juniata,1,2,4,3,3,2,2,1,1,2,2,4,2,68,38,30,26,42,31,67,35,21,13,30
R_pxFjVHPvgLR7Bx7,juniata,3,3,3,3,3,1,2,4,1,2,3,3,6,60,39,24,51,38,35,60,30,19,16,32
R_6nwsMCksZxipjMh,juniata,1,1,4,1,1,3,2,1,1,2,1,4,4,56,38,29,44,41,31,73,41,23,19,34
R_xgrhw19BNeutEvT,juniata,1,2,3,1,1,2,2,1,3,2,2,3,7,54,39,31,54,42,35,65,36,22,21,34
R_6g9BqbHrusIBicJ,juniata,2,2,3,3,3,3,4,1,1,2,2,3,1,53,32,27,70,35,25,79,37,20,21,36
R_1gokHwH7FBzM0ZJ,juniata,1,2,3,2,3,1,5,6,3,2,2,3,1,51,42,29,47,32,30,84,24,20,22,34
R_ehsuIRlh5PKWxmJ,juniata,1,4,4,3,3,1,4,1,3,2,4,4,10,48,43,27,44,46,32,65,50,19,23,26
R_210VzGyh6OVgSzk,juniata,2,2,1,2,1,3,1,1,3,2,2,1,2,55,30,26,20,35,11,22,17,21,25,34
R_3O2oeBO8Lu2GNbX,juniata,1,6,6,2,2,2,5,1,1,2,6,6,5,64,41,30,51,33,33,70,26,18,25,31
R_3gCho15YS5TaMnz,juniata,2,1,1,2,2,2,2,1,2,2,1,1,5,49,43,26,36,36,25,71,31,20,27,35
