ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_4Uy4XvElGsECj5P,willamette,3,1,1,1,3,3,2,1,1,1,1,1,1,52,30,30,47,39,27,46,31,22,18,32
R_2wMsmslAQa5DCDU,willamette,1,2,2,2,2,2,2,2,1,1,2,2,2,57,30,30,56,37,25,62,23,19,18,23
R_XTCu6Anhjie1wJj,willamette,3,2,1,5,5,2,2,3,3,1,2,1,0,76,37,30,49,43,36,78,30,21,18,31
R_3me3semRSRK14z5,willamette,2,2,2,2,3,2,2,1,6,1,2,2,4,68,37,27,61,37,32,70,37,23,19,30
R_3I4gy7N6EBahwio,willamette,2,1,1,2,3,2,2,1,7,1,1,1,6,66,29,31,52,37,28,82,36,15,19,38
R_3lyPT75FBNWR7Fc,willamette,1,2,2,5,4,2,2,1,6,1,2,2,4,78,35,32,31,42,34,72,52,19,19,33
R_1hMeUyKTmnfeNJG,willamette,2,1,1,1,2,2,2,1,7,1,1,1,3,66,37,32,67,33,39,84,24,22,19,35
R_Ui5EEg1cOrONd1D,willamette,2,4,3,1,4,2,2,1,4,1,4,3,6,64,38,32,63,32,33,80,36,21,19,32
R_238fREDLPhVowSO,willamette,2,2,1,1,4,2,2,2,7,1,2,1,4,42,32,32,60,38,30,71,30,21,19,34
R_5vU7MFqWlgzC0tb,willamette,1,2,3,4,4,3,2,4,1,1,2,3,1,78,40,30,69,32,39,84,33,22,19,31
R_3EgsEgmCKNtDkL4,willamette,1,2,3,4,5,2,2,3,4,1,2,3,2,69,38,32,51,40,29,75,26,11,19,30
R_3D5z3rgScl2BaBf,willamette,2,3,2,3,3,1,2,4,1,1,3,2,2,57,35,23,28,31,28,56,13,19,19,33
R_3gS3F14iTtr3d8t,willamette,2,5,5,3,3,1,2,1,2,1,5,5,0,59,35,30,39,42,22,62,36,21,20,34
R_2e9d0OXUNRbhmMf,willamette,1,1,1,2,2,2,2,1,4,1,1,1,5,65,37,32,35,41,30,71,30,18,20,32
R_2ahTaJPYH2wVna5,willamette,1,1,3,2,3,1,2,1,2,1,1,3,2,77,38,30,63,34,31,79,45,21,20,36
R_1Kl5OeixT5fDDY1,willamette,1,2,1,1,3,2,2,1,3,1,2,1,5,71,38,29,42,40,32,59,33,20,20,37
R_28A7h50ZJILaLTY,willamette,3,1,1,2,3,2,2,1,1,1,1,1,3,51,32,29,61,45,31,73,35,24,20,31
R_WkbXsjnNFOBmO5P,willamette,1,4,4,3,4,1,2,1,1,1,4,4,6,47,35,30,59,43,35,81,30,21,20,42
R_1iscfjtg5irAy1T,willamette,1,2,3,4,4,2,2,3,4,1,2,3,8,73,36,32,48,48,33,69,38,17,20,39
R_1CygJEsM94OqSPG,willamette,3,2,1,3,5,2,2,2,7,1,2,1,1,65,34,29,65,38,27,47,32,22,20,23
R_3OfxEtP9szChj3j,willamette,1,3,2,1,3,1,2,2,7,1,3,2,8,70,35,30,53,37,30,67,41,21,20,35
R_AN9fVjuvDUAFWWB,willamette,2,3,2,4,3,2,2,3,6,1,3,2,6,67,36,31,48,44,28,68,28,19,20,31
R_2wQPs8xRFFxp0Py,willamette,1,2,2,4,5,2,2,3,2,1,2,2,4,69,40,32,51,36,33,64,28,23,20,28
R_1FEBtEAKnHsa9GP,willamette,2,7,7,4,3,2,9,3,7,1,7,7,13,52,42,21,59,27,26,60,32,18,20,25
R_2CdAmoD9siNV0Q2,willamette,1,4,5,5,5,1,2,1,6,1,4,5,4,63,40,32,26,44,35,84,52,19,21,42
R_2tb6i1kKhPYpdHM,willamette,2,4,4,3,3,1,2,1,4,1,4,4,5,61,31,30,48,43,30,57,33,22,21,33
R_1gNoV3Obt2jMdun,willamette,3,2,1,2,3,2,2,3,4,1,2,1,3,56,32,32,64,31,31,54,38,20,21,31
R_6VFaPgQTYAD5y6d,willamette,1,2,3,4,3,2,2,4,6,1,2,3,3,59,37,31,56,43,26,75,43,20,21,36
R_3hhaXmvt9eEsyyF,willamette,3,2,3,2,3,2,2,4,3,1,2,3,3,73,35,27,70,35,30,77,25,18,21,30
R_2tnDnTsHraa9SWn,willamette,1,3,3,4,4,2,2,4,5,1,3,3,2,70,38,27,64,41,29,40,30,19,21,25
R_7Oo0U2astJwinER,willamette,1,2,3,4,3,2,2,1,6,1,2,3,2,74,43,32,44,41,28,66,37,19,22,39
R_3EXtzdKdK7WuMot,willamette,3,6,6,4,5,2,2,1,5,1,6,6,3,76,32,28,65,40,30,76,30,24,22,33
R_2RWaAN0OJ5LAMWE,willamette,2,6,5,4,5,2,2,1,7,1,6,5,5,68,39,26,73,40,33,72,22,18,22,30
R_2bqoU4LSAmpyIIV,willamette,1,2,3,4,1,2,2,5,1,1,2,3,2,62,40,29,54,31,29,25,37,23,22,38
R_1irLHr6ZXR1jjon,willamette,2,3,3,2,2,2,2,3,4,1,3,3,3,64,34,30,59,38,31,78,41,20,22,33
R_38xAYbQ302TX3Pj,willamette,2,2,1,4,4,2,2,1,8,1,2,1,3,51,37,28,55,36,29,65,39,20,23,29
R_3Rt5oP2FIagcRYE,willamette,1,1,1,1,1,2,2,1,6,1,1,1,2,54,40,32,44,31,40,50,43,19,23,31
R_1gOvMzi4DgeqVGg,willamette,1,2,2,4,3,2,2,1,7,1,2,2,1,65,36,31,40,40,30,70,36,20,23,35
R_3gLdRrBN0TAThTO,willamette,2,2,1,2,2,2,2,1,7,1,2,1,3,32,44,24,45,41,30,67,33,20,23,32
R_1IQNRi9zmn9PWNa,willamette,2,4,5,3,3,2,2,4,8,1,4,5,3,60,32,29,41,39,28,75,35,20,23,35
R_yx7CYfp2lJbkfmh,willamette,2,2,2,2,3,2,2,5,1,1,2,2,4,46,33,30,55,38,31,76,33,21,23,35
R_XzSvdxyrgLSdpXb,willamette,1,4,5,4,4,1,2,5,2,1,4,5,6,63,51,30,55,40,30,84,40,19,23,32
R_3ika2xag9wM9sMX,willamette,2,2,2,3,4,2,2,6,1,1,2,2,2,59,40,28,52,37,32,68,28,19,23,35
R_3nNtjJKjvMHDlus,willamette,2,2,2,2,2,2,2,3,8,1,2,2,6,67,34,30,46,40,27,63,34,19,23,34
R_3e2dqYxa5wHLDnO,willamette,1,2,2,1,1,2,2,6,2,1,2,2,1,76,41,32,64,36,35,69,31,22,23,37
R_1M6TwmUq5Gh8m1L,willamette,2,3,2,3,3,2,2,1,5,1,3,2,2,57,36,29,54,40,28,76,34,19,24,30
R_6tG6fV3uWx7ZooV,willamette,1,2,2,4,4,2,2,1,7,1,2,2,6,68,36,31,74,42,36,55,45,21,24,37
R_3qDm8Jolu0UpP5C,willamette,2,2,1,4,3,1,2,1,1,1,2,1,0,62,34,32,56,39,29,67,40,21,24,33
R_1nT20uKMv9excnO,willamette,3,2,1,3,3,2,2,4,1,1,2,1,2,72,35,27,36,34,30,45,34,21,24,29
R_p6Q9uZiXAnNjzI5,willamette,1,1,3,2,4,2,2,6,4,1,1,3,4,59,40,32,72,41,31,66,40,21,24,36
R_3dQCnucRDdLrODU,willamette,1,1,1,3,5,1,2,1,1,1,1,1,2,53,52,23,68,39,32,79,32,21,25,39
R_1rfajKtE8pJqw6Z,willamette,2,1,2,1,4,2,2,1,5,1,1,2,1,57,33,25,51,33,27,70,39,20,25,26
R_1is0wGrqEBlU4Nr,willamette,3,2,3,4,3,2,2,1,7,1,2,3,4,45,32,31,54,38,24,59,23,19,25,34
R_sTrLUHjZowmvUDn,willamette,2,2,1,3,3,2,2,1,8,1,2,1,3,59,33,28,50,39,29,57,38,20,25,29
R_3h3AXVbbsAie76s,willamette,2,1,1,2,3,2,2,1,7,1,1,1,2,68,40,25,56,35,31,80,35,19,25,35
R_1Ov3GdSMSwSisk6,willamette,2,2,3,4,3,2,2,1,3,1,2,3,1,75,38,31,55,35,26,74,31,22,25,34
R_3ksTyLfExPqpdx6,willamette,2,2,1,1,2,1,2,2,2,1,2,1,6,76,52,27,85,33,37,77,34,17,25,27
R_3FKlcc677W1kccm,willamette,2,4,2,4,4,1,2,4,1,1,4,2,1,77,56,30,47,32,34,54,34,20,25,33
R_yR612aOKU7sQFih,willamette,3,2,1,3,3,2,2,1,1,1,2,1,2,47,38,29,53,36,28,72,25,21,26,34
R_3NPzqXTdHIjd9LA,willamette,2,4,4,3,4,2,2,1,1,1,4,4,3,62,34,26,60,40,25,71,31,20,26,32
R_1QotLhnUHXyv76P,willamette,2,4,5,3,3,2,2,1,6,1,4,5,1,60,39,29,63,39,24,67,34,20,26,32
R_2ZELAbu8kiCxOHX,willamette,1,3,2,4,4,2,2,1,8,1,3,2,1,73,30,32,40,29,30,67,42,20,26,36
R_vvJoqvaCodMk8yR,willamette,1,1,1,4,4,1,2,3,6,1,1,1,1,72,36,28,58,39,27,78,32,20,26,33
R_2q7RqQXKGRbBgFN,willamette,2,6,7,4,5,2,2,1,1,1,6,7,2,66,39,32,54,37,31,79,39,19,27,35
R_3Hn6tCObnESlYVW,willamette,1,3,3,4,4,2,2,4,1,1,3,3,4,72,32,32,40,40,29,68,42,19,27,36
R_1gvSmbo5YnyAvSb,willamette,2,3,3,4,4,2,2,1,2,1,3,3,1,57,35,32,51,37,29,67,35,22,28,34
R_1Q3eB09fBBbUb33,willamette,2,2,2,2,3,1,2,1,3,1,2,2,1,65,32,27,35,33,27,50,35,22,28,30
R_2DZYJGyDSzDOJzG,willamette,2,2,2,4,4,1,2,1,1,1,2,2,6,56,32,31,58,36,24,69,35,21,28,34
R_2CCYeDI5enxdxKd,willamette,3,1,3,4,2,2,2,1,4,1,1,3,5,52,27,29,57,40,25,65,26,18,29,34
R_qQM1lOFfovCkijf,willamette,2,2,1,2,3,2,2,1,8,1,2,1,3,58,35,30,57,42,23,57,36,22,29,37
R_CltMG5cz07Um7rX,willamette,3,2,2,4,5,2,2,2,7,1,2,2,7,73,37,30,43,39,31,72,26,18,30,35
R_1kSmDZ4E6NFC3V4,willamette,2,2,2,3,3,2,2,5,1,1,2,2,0,72,46,30,65,33,30,67,45,21,30,32
R_33rmjLoeWpYkkfr,willamette,2,2,2,2,3,2,2,1,7,1,2,2,5,43,32,32,55,38,30,79,37,18,31,33
R_qUactYBgQwMbYUF,willamette,1,4,3,5,5,1,2,3,7,1,4,3,8,70,38,32,67,39,40,84,28,21,31,39
R_3Jtq3PLFQqhEETw,willamette,1,2,1,3,2,2,2,2,3,1,2,1,5,66,35,27,57,47,31,69,43,20,33,31
R_2tiesUGhdHaoUDZ,willamette,1,5,6,4,4,2,2,1,4,1,5,6,7,69,38,26,72,40,28,76,35,22,37,34
R_x0fEkXigXSx3YPf,willamette,1,4,5,4,3,2,2,4,8,1,4,5,10,73,36,30,30,43,32,72,49,17,37,30
